ID,Decsription,Planned Duration,Impacted Duration,Planned Cost,Impacted Cost
N7-PROC-M-SB139,Exhaust Fans - M Submittal,25,43.41,0,0
N7-PROC-M-SB140,Metal Ducts & Insulation - M Submittal,25,28.76,0,0
N7-PROC-M-SB141,"HVAC Accessories ,  Diffusers &Grilles - M Submittal",25,43.41,0,0
N7-PROC-M-SB142,Covers For Chambers - M Submittal,25,28.75,0,0
N7-PROC-M-SB143,Low Voltage Cabels - M Submittal,25,29.4,0,0
N7-PROC-M-SB144,Earthing System - M Submittal,25,28.75,0,0
N7-PROC-M-SB145,Distribution boards - M Submittal,25,28.92,0,0
N7-PROC-M-SB146,Access Control System - M Submittal,25,29.24,0,0
N7-PROC-M-SB147,Fire Alarm System - M Submittal,25,28.92,0,0
N7-PROC-M-SB148,Data System Cables - M Submittal,25,29.41,0,0
N7-PROC-M-SB149,Wooden Sub-Frames - M Submittal,25,29.41,0,0
N7-PROC-M-SB150,Washable Emulsion paints - M Submittal,25,29.09,0,0
N7-PROC-M-SB151,Wooden Pergola - M Submittal,25,41.03,0,0
N7-PROC-M-SB152,Gypsum Board - M Submittal,25,29.41,0,0
N7-PROC-M-SB153,Wooden Cladding - M Submittal,25,43.08,0,0
N7-PROC-M-SB154,Painting Putty - M Submittal,25,29.41,0,0
N7-PROC-M-SB155,Stainless Steel Building Logo - M Submittal,25,29.08,0,0
N7-PROC-M-SB156,Marble Architraves for Elevator Doors - M Submittal,25,29.25,0,0
N7-PROC-M-SB157,Corridor Marble Flooring - M Submittal,25,29.4,0,0
N7-PROC-M-SB158,Wooden Architraves for Openings - M Submittal,25,43.41,0,0
N7-PROC-M-SB159,Marble Wall Cladding for Main Entrance - M Submittal,25,41.03,0,0
N7-PROC-M-SB160,Wooden Louvers - M Submittal,25,29.41,0,0
N7-PROC-M-SB161,Marble For Stairs  - M Submittal,25,28.75,0,0
N7-PROC-M-SB162,Expansion Joint Installation - M Submittal,25,29.41,0,0
N7-PROC-M-SB163,Fire Hoses Installation  - M Submittal,25,28.76,0,0
N7-PROC-M-SB164,Entrance Counter Works  - M Submittal,25,29.08,0,0
N7-PROC-M-SB165,Terrazzo Tiles Under HDF - M Submittal,25,28.75,0,0
N7-PROJECT.FINISH,PROJECT FINISH,0,0,0,0
N7-PROJECT.START,NTP-NOTICE TO PROCEED- PROJECT START,0,0,0,0
N7-S1-T13B04-AS-AP1,Structure As Built Drawings Approval,14,16.53,0,0
N7-S1-T13B04-AS-AP2,Architectural  As Built Drawings Approval,14,16.56,0,0
N7-S1-T13B04-AS-AP3,MEP  As Built Drawings Approval,14,16.6,0,0
N7-S1-T13B04-AS-SB1,Structure As Built Drawings Submittal,14,16.57,0,0
N7-S1-T13B04-AS-SB2,Architectural  As Built Drawings Submittal,14,16.54,0,0
N7-S1-T13B04-AS-SB3,MEP  As Built Drawings Submittal,14,16.54,0,0
N7-S1-T13B04-C-1,Cold Bitumen Insulation Works For Foundation & RW (Outer Insulation),21,29.24,"306,331","426,530"
N7-S1-T13B04-C-10,Column Neck Works,7,8.01,"195,839","224,095"
N7-S1-T13B04-C-100,Right Stair Handrail,16,18.49,"47,805","55,245"
N7-S1-T13B04-C-101,First Coat - Right Stair,16,18.51,"6,919","8,004"
N7-S1-T13B04-C-102,Final Coat & Touch ups - Right Stair,16,18.51,"8,631","9,985"
N7-S1-T13B04-C-103,Marble Works for Right Stair Case,16,18.48,"71,895","83,038"
N7-S1-T13B04-C-104,Second Floor Internal Plaster Works - Preparation,14,16.96,"70,443","85,336"
N7-S1-T13B04-C-105,Aluminum Windows Fixation for Second Floor (By Other),6,7.22,0,0
N7-S1-T13B04-C-106,Painting Putty - Second Floor,12,13.85,"74,586","86,085"
N7-S1-T13B04-C-107,Second Floor Masonry Works,18,29.9,"561,604","932,887"
N7-S1-T13B04-C-108,Second Floor Internal Plaster Works - Filling,16,18.52,"174,720","202,238"
N7-S1-T13B04-C-109,First Coat - Second Floor,12,13.83,"65,263","75,215"
N7-S1-T13B04-C-11,Hatched Concrete Paving For Basement Walkways,12,13.82,"38,400","44,224"
N7-S1-T13B04-C-110,Final Coat & Touch ups - Second Floor,7,8,"93,233","106,552"
N7-S1-T13B04-C-111,Ceramic Wall Works - Second Floor,16,18.49,"89,586","103,528"
N7-S1-T13B04-C-112,"Toilets, Wet Areas & Terraces Insulation Works for Second Floor",20,23.16,"16,276","18,847"
N7-S1-T13B04-C-113,Wooden Doors & Accessories Installation - Second Floor,12,13.83,"694,952","800,932"
N7-S1-T13B04-C-114,Ceramic Floor Works - Second Floor,14,16.56,"37,329","44,155"
N7-S1-T13B04-C-115,Apartments HDF Fixing for Second Floor,9,10.34,"54,325","62,413"
N7-S1-T13B04-C-116,Apartments Terrazzo Tiles Under HDF for Second Floor,20,23.16,"307,839","356,477"
N7-S1-T13B04-C-117,Wooden Pergola Works - Second Floor,10,11.91,"17,258","20,554"
N7-S1-T13B04-C-118,Wooden Architraves for Openings for Second Floor,9,10.31,"125,083","143,289"
N7-S1-T13B04-C-119,Wooden Sub-Frames for Second Floor,12,13.85,"73,767","85,140"
N7-S1-T13B04-C-12,Backfilling Works Under S.O.G above MEP Works,7,8.17,"207,674","242,385"
N7-S1-T13B04-C-120,False Ceiling - Second Floor,12,13.83,"141,567","163,156"
N7-S1-T13B04-C-121,Metal Intake Doors - Second Floor,12,13.83,"16,363","18,858"
N7-S1-T13B04-C-122,Marble Flooring Works for Second Floor,18,21.21,"340,263","400,944"
N7-S1-T13B04-C-123,Marble Counter top for Bathroom for Second Floor,9,10.35,"38,345","44,096"
N7-S1-T13B04-C-124,Marble Architraves for Elevator Doors for Second Floor,10,11.91,"22,949","27,332"
N7-S1-T13B04-C-125,Public Areas Doors Fixing Temporary for apartments for Second Floor,9,10.34,"10,576","12,151"
N7-S1-T13B04-C-126,Corridor Marble Flooring for Second Floor,12,13.83,"117,821","135,788"
N7-S1-T13B04-C-127,False Ceiling - Public Areas Second Floor,12,13.84,"30,107","34,724"
N7-S1-T13B04-C-128,Painting Putty - Public Areas Second Floor,12,13.84,"3,448","3,977"
N7-S1-T13B04-C-129,First Coat - Public Areas Second Floor,12,13.85,"15,516","17,908"
N7-S1-T13B04-C-13,Removal of RC Slab Formwork - Basement Floor,12,12,0,0
N7-S1-T13B04-C-130,Final Coat & Touch ups - Public Areas Second Floor,8,9.17,"15,516","17,785"
N7-S1-T13B04-C-131,First Floor Internal Plaster Works - Preparation,14,18.59,"70,443","93,538"
N7-S1-T13B04-C-132,Aluminum Windows Fixation for First Floor (By Other),7,8,0,0
N7-S1-T13B04-C-133,Painting Putty - First Floor,12,13.86,"74,586","86,147"
N7-S1-T13B04-C-134,First Floor Masonry Works,14,17.93,"561,604","719,254"
N7-S1-T13B04-C-135,First Floor Internal Plaster Works - Filling,18,27.12,"174,720","263,244"
N7-S1-T13B04-C-136,First Coat - First Floor,14,16.57,"65,263","77,243"
N7-S1-T13B04-C-137,Final Coat & Touch ups - First Floor,7,8,"93,233","106,552"
N7-S1-T13B04-C-138,Ceramic Wall Works - First Floor,16,18.49,"89,586","103,528"
N7-S1-T13B04-C-139,"Toilets, Wet Areas & Terraces Insulation Works for First Floor",18,21.7,"16,276","19,621"
N7-S1-T13B04-C-14,Basement Slab Works,20,23.16,"1,976,354","2,288,618"
N7-S1-T13B04-C-140,Wooden Doors & Accessories Installation - First Floor,12,13.85,"704,306","812,886"
N7-S1-T13B04-C-141,Ceramic Floor Works - First Floor,14,16.57,"37,331","44,184"
N7-S1-T13B04-C-142,Apartments HDF Fixing for First Floor,10,11.9,"54,325","64,646"
N7-S1-T13B04-C-143,Apartments Terrazzo Tiles Under HDF for First Floor,20,23.17,"307,839","356,631"
N7-S1-T13B04-C-144,Wooden Pergola Works - First Floor,12,13.82,"17,258","19,875"
N7-S1-T13B04-C-145,Wooden Architraves for Openings for First Floor,9,10.31,"125,083","143,289"
N7-S1-T13B04-C-146,Wooden Sub-Frames for First Floor,12,17.12,"73,767","105,241"
N7-S1-T13B04-C-147,Metal Intake Doors - First Floor,12,13.82,"16,363","18,844"
N7-S1-T13B04-C-148,Marble Flooring Works for First Floor,18,21.22,"340,263","401,133"
N7-S1-T13B04-C-149,Marble Counter top for Bathroom for First Floor,6,7.24,"38,345","46,269"
N7-S1-T13B04-C-15,Removal of RC Slab Formwork - First Floor,12,12,0,0
N7-S1-T13B04-C-150,False Ceiling - First Floor,18,21.23,"141,567","166,970"
N7-S1-T13B04-C-151,Marble Architraves for Elevator Doors for First Floor,12,13.81,"22,949","26,411"
N7-S1-T13B04-C-152,Public Areas Doors Fixing Temporary for apartments for First Floor,11,12.66,"23,405","26,937"
N7-S1-T13B04-C-153,Corridor Marble Flooring for First Floor,12,13.82,"117,821","135,690"
N7-S1-T13B04-C-154,False Ceiling - Public Areas First Floor,16,18.51,"30,107","34,831"
N7-S1-T13B04-C-155,Painting Putty - Public Areas First Floor,12,13.84,"3,448","3,977"
N7-S1-T13B04-C-156,First Coat - Public Areas First Floor,14,16.55,"15,516","18,342"
N7-S1-T13B04-C-157,Final Coat & Touch ups - Public Areas First Floor,7,8.01,"15,516","17,755"
N7-S1-T13B04-C-158,Third Floor Internal Plaster Works - Preparation,14,16.56,"70,443","83,324"
N7-S1-T13B04-C-159,Aluminum Windows Fixation for Third Floor (By Other),6,7.21,0,0
N7-S1-T13B04-C-16,First Floor Columns Works,11,12.67,"349,783","402,887"
N7-S1-T13B04-C-160,Painting Putty - Third Floor,14,16.56,"74,586","88,225"
N7-S1-T13B04-C-161,Third Floor Masonry Works,14,16.52,"561,604","662,693"
N7-S1-T13B04-C-162,Third Floor Internal Plaster Works - Filling,15,17.33,"176,820","204,286"
N7-S1-T13B04-C-163,First Coat - Third Floor,13,15.02,"65,263","75,404"
N7-S1-T13B04-C-164,Final Coat & Touch ups - Third Floor,7,8.02,"93,233","106,818"
N7-S1-T13B04-C-165,Ceramic Wall Works - Third Floor,16,18.5,"89,586","103,584"
N7-S1-T13B04-C-166,"Toilets, Wet Areas & Terraces Insulation Works for Third Floor",20,23.17,"16,276","18,855"
N7-S1-T13B04-C-167,Wooden Doors & Accessories Installation - Third Floor,9,10.34,"694,952","798,423"
N7-S1-T13B04-C-168,Ceramic Floor Works - Third Floor,14,16.56,"37,315","44,139"
N7-S1-T13B04-C-169,Apartments HDF Fixing for Third Floor,6,7.25,"54,325","65,642"
N7-S1-T13B04-C-17,First Floor Slab Works,20,28.21,"1,326,278","1,870,715"
N7-S1-T13B04-C-170,Apartments Terrazzo Tiles Under HDF for Third Floor,20,23.15,"307,839","356,323"
N7-S1-T13B04-C-171,Wooden Pergola Works - Third Floor,7,8,"136,339","155,816"
N7-S1-T13B04-C-172,Wooden Architraves for Openings for Third Floor,7,8.01,"125,177","143,238"
N7-S1-T13B04-C-173,Wooden Sub-Frames for Third Floor,12,13.84,"73,767","85,078"
N7-S1-T13B04-C-174,False Ceiling - Third Floor,12,13.84,"141,567","163,274"
N7-S1-T13B04-C-175,Metal Intake Doors - Third Floor,10,11.89,"16,363","19,455"
N7-S1-T13B04-C-176,Marble Flooring Works for Third Floor,18,21.23,"340,263","401,322"
N7-S1-T13B04-C-177,Marble Counter top for Bathroom for Third Floor,7,8.01,"38,345","43,877"
N7-S1-T13B04-C-178,Marble Architraves for Elevator Doors for Third Floor,12,13.82,"22,949","26,430"
N7-S1-T13B04-C-179,Public Areas Doors Fixing for Temporary for apartments Third Floor,9,10.34,0,0
N7-S1-T13B04-C-18,Removal of RC Slab Formwork - Second Floor,12,12,0,0
N7-S1-T13B04-C-180,Corridor Marble Flooring for Third Floor,10,11.89,"117,816","140,083"
N7-S1-T13B04-C-181,False Ceiling - Public Areas Third Floor,12,13.85,"30,054","34,687"
N7-S1-T13B04-C-182,Painting Putty - Public Areas Third Floor,14,16.56,"3,448","4,078"
N7-S1-T13B04-C-183,First Coat - Public Areas Third Floor,12,13.83,"15,516","17,882"
N7-S1-T13B04-C-184,Final Coat & Touch ups - Public Areas Third Floor,7,8,"15,516","17,733"
N7-S1-T13B04-C-185,External Plaster for Facades Works - Preparation,10,11.9,"163,510","194,577"
N7-S1-T13B04-C-186,External Plaster for Facades Works - Filling,12,13.86,"381,524","440,660"
N7-S1-T13B04-C-187,Dry Mix Works - Facades,14,16.56,"339,652","401,760"
N7-S1-T13B04-C-188,Aluminum Louvers For Elevations,14,16.56,"502,206","594,037"
N7-S1-T13B04-C-189,Aluminum Metal Louvers For Slab Openings,14,16.57,"150,261","177,844"
N7-S1-T13B04-C-19,Second Floor Columns Works,11,19.3,"349,783","613,711"
N7-S1-T13B04-C-190,Stainless Steel Building Logo,4,4.51,"41,120","46,363"
N7-S1-T13B04-C-191,External Wire Mesh,8,9.18,"8,200","9,410"
N7-S1-T13B04-C-192,Steel Handrails For Terraces & Windows,12,13.83,"435,344","501,733"
N7-S1-T13B04-C-193,Marble & Sornaga-Split Face Works For Facades,12,13.84,"1,403,135","1,618,283"
N7-S1-T13B04-C-194,Marble Works Beneath Handrails & Windows,12,13.83,"151,928","175,097"
N7-S1-T13B04-C-195,Dry Mix Works for Ducts,21,24.33,"28,686","33,235"
N7-S1-T13B04-C-196,Plaster Preparation Works for Ducts,18,21.23,"3,453","4,072"
N7-S1-T13B04-C-197,Plaster Filling Works for Ducts,16,18.5,"11,509","13,308"
N7-S1-T13B04-C-198,Metal Cover For Ducts,10,11.89,"5,170","6,148"
N7-S1-T13B04-C-199,Electrical Risers Wiring Works,30,35.21,"600,000","704,200"
N7-S1-T13B04-C-2,Masonry Works Under S.O.G,6,7.21,"13,776","16,554"
N7-S1-T13B04-C-20,Second Floor Slab Works,20,24.4,"1,326,514","1,618,347"
N7-S1-T13B04-C-200,1st Fix Electrical Works - Basement Floor,12,14.79,"178,101","219,509"
N7-S1-T13B04-C-201,1st Fix Electrical Works - Ground Floor,12,14.9,"235,438","292,336"
N7-S1-T13B04-C-202,1st Fix Electrical Works - Roof Floor,5,5.66,"223,436","252,929"
N7-S1-T13B04-C-203,1st Fix Electrical Works - First Floor,12,17.24,"233,066","334,839"
N7-S1-T13B04-C-204,1st Fix Electrical Works - Second Floor,12,13.82,"227,366","261,850"
N7-S1-T13B04-C-205,1st Fix Electrical Works - Third Floor,12,13.84,"223,566","257,846"
N7-S1-T13B04-C-206,Wiring Works for Basement Floor,10,11.87,"195,453","232,003"
N7-S1-T13B04-C-207,Lighting Fixtures & Wiring Devices Work for Basement Floor,12,13.84,"10,832","12,493"
N7-S1-T13B04-C-208,Panel Board for Basement Floor,25,28.98,"402,629","466,727"
N7-S1-T13B04-C-209,Wiring Works for Ground Floor,10,11.89,"830,615","987,601"
N7-S1-T13B04-C-21,Removal of RC Slab Formwork - Third Floor,12,12,0,0
N7-S1-T13B04-C-210,Lighting Fixtures & Wiring Devices Work for Ground Floor,12,13.82,"249,256","287,059"
N7-S1-T13B04-C-211,Appartment Panel Board for Ground Floor,19,22.01,"242,127","280,485"
N7-S1-T13B04-C-212,Wiring Works for Roof Floor,12,13.84,"193,369","223,019"
N7-S1-T13B04-C-213,Lighting Fixtures & Wiring Devices Work for Roof Floor,10,11.89,"10,864","12,917"
N7-S1-T13B04-C-214,Wiring Works for First Floor,10,11.87,"830,002","985,213"
N7-S1-T13B04-C-215,Lighting Fixtures & Wiring Devices Work for First Floor,12,13.82,"249,241","287,043"
N7-S1-T13B04-C-216,Appartment Panel Board for First Floor,19,22.01,"242,127","280,485"
N7-S1-T13B04-C-217,Wiring Works for Second Floor,10,11.9,"830,005","987,706"
N7-S1-T13B04-C-218,Lighting Fixtures & Wiring Devices Work for Second Floor,12,13.83,"248,892","286,848"
N7-S1-T13B04-C-219,Appartment Panel Board for Second Floor,19,21.98,"242,127","280,103"
N7-S1-T13B04-C-22,Third Floor Columns Works,11,16.25,"349,783","516,726"
N7-S1-T13B04-C-220,Wiring Works for Third Floor,10,11.91,"829,049","987,397"
N7-S1-T13B04-C-221,Lighting Fixtures & Wiring Devices Work for Third Floor,12,13.85,"248,201","286,465"
N7-S1-T13B04-C-222,Appartment Panel Board for Third Floor,19,22,"242,127","280,358"
N7-S1-T13B04-C-223,Pumps Installation,25,29.01,"1,047,250","1,215,229"
N7-S1-T13B04-C-224,Inspection Chambers & Gully Traps,24,27.84,"129,273","149,956"
N7-S1-T13B04-C-225,Underground Plumbing,10,11.89,"306,876","364,875"
N7-S1-T13B04-C-226,Drainage & Fire & Water Supply Pipes Risers,14,16.57,"691,425","818,351"
N7-S1-T13B04-C-227,Drainage & Water Supply Pipes First Fix for Basement Floor,17,22.33,"585,382","768,917"
N7-S1-T13B04-C-228,Drainage & Water Supply Pipes First Fix for Third Floor,17,19.67,"117,828","136,334"
N7-S1-T13B04-C-229,Drainage & Water Supply Pipes First Fix for Ground Floor,17,22.79,"108,623","145,619"
N7-S1-T13B04-C-23,Third Floor Slab Works,20,31.52,"1,326,514","2,090,586"
N7-S1-T13B04-C-230,Drainage & Water Supply Pipes First Fix for First Floor,17,23.05,"108,623","147,280"
N7-S1-T13B04-C-231,Drainage & Water Supply Pipes First Fix for Second Floor,17,20.06,"108,623","128,175"
N7-S1-T13B04-C-232,Electric Water Heaters Installation for Basement Floor,15,17.36,"242,993","281,224"
N7-S1-T13B04-C-233,Sanitary Fixtures and Accessories for Basement Floor,15,17.32,"127,914","147,698"
N7-S1-T13B04-C-234,Rain Gutter,5,5.68,"27,776","31,553"
N7-S1-T13B04-C-235,Sanitary Fixtures and Accessories for First Floor,6,7.23,"140,720","169,568"
N7-S1-T13B04-C-236,Electric Water Heaters Installation for First Floor,7,8,"48,858","55,838"
N7-S1-T13B04-C-237,Sanitary Fixtures and Accessories for Ground Floor,7,8.01,"143,169","163,827"
N7-S1-T13B04-C-238,Electric Water Heaters Installation for Ground Floor,7,8.01,"48,858","55,907"
N7-S1-T13B04-C-239,Sanitary Fixtures and Accessories for Second Floor,6,7.22,"140,720","169,333"
N7-S1-T13B04-C-24,RC Cooping for Roof Floor,5,5.69,"76,145","86,653"
N7-S1-T13B04-C-240,Electric Water Heaters Installation for Second Floor,7,8,"48,858","55,838"
N7-S1-T13B04-C-241,Sanitary Fixtures and Accessories for Third Floor,7,8.02,"139,205","159,490"
N7-S1-T13B04-C-242,Electric Water Heaters Installation for Third Floor,7,7.99,"48,858","55,768"
N7-S1-T13B04-C-243,HVAC First Fix for Basement Floor,18,23.89,"60,047","79,696"
N7-S1-T13B04-C-244,HVAC First Fix for Roof Floor,15,17.33,"59,793","69,081"
N7-S1-T13B04-C-245,HVAC First Fix for Ground Floor,18,30.24,"60,872","102,265"
N7-S1-T13B04-C-246,HVAC First Fix for Second Floor,18,21.22,"60,862","71,749"
N7-S1-T13B04-C-247,HVAC First Fix for Third Floor,18,21.23,"60,862","71,783"
N7-S1-T13B04-C-248,HVAC First Fix for First Floor,18,21.26,"60,862","71,884"
N7-S1-T13B04-C-249,HVAC Second Fix for Basement Floor,20,23.16,"665,604","770,769"
N7-S1-T13B04-C-25,Removal of RC Slab Formwork - Roof Floor,7,7,0,0
N7-S1-T13B04-C-250,HVAC Second Fix for Ground Floor,20,23.17,"837,549","970,301"
N7-S1-T13B04-C-251,HVAC Second Fix for Roof Floor,19,22,"660,741","765,068"
N7-S1-T13B04-C-252,HVAC Second Fix for First Floor,20,23.16,"796,810","922,706"
N7-S1-T13B04-C-253,HVAC Second Fix for Second Floor,19,21.99,"722,864","836,620"
N7-S1-T13B04-C-254,HVAC Second Fix for Third Floor,19,22,"723,020","837,181"
N7-S1-T13B04-C-255,Low Current System First Fix for Basement Floor,7,8.22,"219,337","257,564"
N7-S1-T13B04-C-256,Low Current System First Fix for Ground Floor,7,8.95,"110,552","141,349"
N7-S1-T13B04-C-257,Low Current System First Fix for Roof Floor,7,8.01,"111,454","127,535"
N7-S1-T13B04-C-258,Low Current System First Fix for First Floor,7,10.17,"110,552","160,617"
N7-S1-T13B04-C-259,Low Current System First Fix for Second Floor,7,8.02,"110,553","126,662"
N7-S1-T13B04-C-26,Roof Floor Columns Works,10,12.02,"202,596","243,521"
N7-S1-T13B04-C-260,Low Current System First Fix for Third Floor,7,8,"110,553","126,346"
N7-S1-T13B04-C-261,Low Current System Second Fix for Basement Floor,10,11.87,"569,027","675,435"
N7-S1-T13B04-C-262,Low Current System Second Fix for Ground Floor,10,11.91,"321,801","383,265"
N7-S1-T13B04-C-263,Low Current System Second Fix for Roof Floor,6,7.25,"325,010","392,720"
N7-S1-T13B04-C-264,Low Current System Second Fix for Third Floor,10,11.86,"325,010","385,461"
N7-S1-T13B04-C-265,Low Current System Second Fix for First Floor,10,11.9,"329,566","392,183"
N7-S1-T13B04-C-266,Low Current System Second Fix for Second Floor,10,11.91,"326,691","389,089"
N7-S1-T13B04-C-267,Snagging,30,36.23,0,0
N7-S1-T13B04-C-268,Sub Surface Piping Works & Backfilling,30,35.17,"133,246","156,209"
N7-S1-T13B04-C-27,Roof Floor Slab Works,10,11.85,"1,050,846","1,245,253"
N7-S1-T13B04-C-270,Install Scaffolding For Facades,6,7.25,0,0
N7-S1-T13B04-C-271,Excavation For Sump Pits And Elevator Pits,15,17.76,"19,476","23,060"
N7-S1-T13B04-C-272,Wooden pergola Works - Roof Floor,7,7.99,"239,481","273,350"
N7-S1-T13B04-C-273,Wooden Louvers Works - Ground Floor,10,11.91,"127,092","151,367"
N7-S1-T13B04-C-274,Gravel Pit Works - Ground Floor,6,7.22,"9,380","11,287"
N7-S1-T13B04-C-275,Gravel Pit Works - First Floor,6,7.23,0,0
N7-S1-T13B04-C-276,Gravel Pit Works - Second Floor,6,7.21,0,0
N7-S1-T13B04-C-277,Gravel Pit Works - Third Floor,6,7.23,0,0
N7-S1-T13B04-C-278,Metal Doors & Accessories Installation - Roof Floor,6,7.23,"16,363","19,717"
N7-S1-T13B04-C-279,Metal Doors & Accessories Installation - Basement Floor,6,7.22,"50,000","60,167"
N7-S1-T13B04-C-28,Removal of RC Slab Formwork - Ground Floor,12,12,0,0
N7-S1-T13B04-C-280,Entrance Counter Works - Ground Floor,9,10.34,"10,235","11,759"
N7-S1-T13B04-C-281,Expansion Joint Installation Basement Floor,12,13.83,"7,875","9,076"
N7-S1-T13B04-C-282,Expansion Joint Installation - Roof Floor,12,13.82,"7,875","9,069"
N7-S1-T13B04-C-283,"Public Area, Apartments Finishing 1st Stage Finish Date",0,0,0,0
N7-S1-T13B04-C-284,Block Finish Date - Apartments Finishing 2nd Stage (Fine Finishing),0,0,0,0
N7-S1-T13B04-C-285,Terrazzo&Ceramic Tiles Fixing for Upper Roof Floor,5,5.68,"19,684","22,361"
N7-S1-T13B04-C-286,Ceramic Works For Public Areas - Ground Floor,12,14.28,"12,200","14,518"
N7-S1-T13B04-C-287,Ceramic Works For Public Areas  - First Floor,12,13.83,"1,034","1,192"
N7-S1-T13B04-C-288,Ceramic Works For Public Areas  - Second Floor,11,12.66,"1,034","1,191"
N7-S1-T13B04-C-289,Ceramic Works For Public Areas - Third Floor,12,13.83,"1,034","1,192"
N7-S1-T13B04-C-29,Ground Floor Columns Works,11,12.68,"349,783","403,205"
N7-S1-T13B04-C-290,Earthing System,30,35.25,"172,985","203,258"
N7-S1-T13B04-C-291,Backfilling Around RW (By Others),30,43.85,0,0
N7-S1-T13B04-C-292,Fire Extinguishers,12,13.84,"10,683","12,322"
N7-S1-T13B04-C-293,Fire Hoses Installation,21,24.35,"62,809","72,829"
N7-S1-T13B04-C-294,Testing & Comissioning,30,35.22,0,0
N7-S1-T13B04-C-295,False Ceiling - Roof Floor,12,13.81,"8,050","9,264"
N7-S1-T13B04-C-296,Install Split Units For Public areas,13,14.99,"93,193","107,458"
N7-S1-T13B04-C-297,Install Split Units For Apartments,13,14.99,"93,193","107,458"
N7-S1-T13B04-C-298,Cold Bitumen Insulation Works For Masonary Under S.O.G,5,5.66,"27,068","30,640"
N7-S1-T13B04-C-299,Glass Entrance Door,10,11.89,"52,084","61,928"
N7-S1-T13B04-C-3,Cold Bitumen Insulation Works For  Foundation,5,5.58,"27,068","30,207"
N7-S1-T13B04-C-30,Ground Floor Slab Works,20,23.15,"1,326,514","1,535,440"
N7-S1-T13B04-C-300,Smooth Face Concrete for Parking Finishing,14,16.56,"83,901","99,243"
N7-S1-T13B04-C-31,Marble Architraves for Elevator Doors for Basement Floor,12,13.82,"22,949","26,430"
N7-S1-T13B04-C-32,Dry Mix Works for Basement Walls & Ceiling,19,21.98,"299,834","346,861"
N7-S1-T13B04-C-33,Basement Internal Plaster Works - Preparation,17,22.31,"91,898","120,603"
